add-none,1,1,2,176298,88149,0
add-none,1,10,20,162638,8131,0
add-none,1,100,200,189930,949,0
add-none,1,1000,2000,186176,93,0
add-none,1,1000,2000,187703,93,0
add-none,1,100000,200000,2953459,14,0
add-none,2,1,4,195366,48841,0
add-none,2,10,40,188002,4700,0
add-none,2,100,400,184729,461,0
add-none,2,1000,4000,200443,50,0
add-none,2,1000,4000,171559,42,0
add-none,2,100000,400000,12334536,30,-5405
add-none,4,1,8,347768,43471,0
add-none,4,10,80,243447,3043,0
add-none,4,100,800,220664,275,0
add-none,4,1000,8000,316485,39,332
add-none,4,10000,80000,2209651,27,-7
add-none,4,100000,800000,28296461,35,-43706
add-none,8,1,16,505556,31597,0
add-none,8,10,160,478525,2990,-10
add-none,8,100,1600,451599,282,0
add-none,8,1000,16000,709877,44,49
add-none,8,10000,160000,5643032,35,-5468
add-none,8,100000,1600000,54040778,33,-63233
add-none,12,1,24,735718,30654,0
add-none,12,10,240,726110,3025,0
add-none,12,100,2400,653168,272,0
add-none,12,1000,24000,1066911,44,463
add-none,12,10000,240000,7668492,31,1111
add-none,12,100000,2400000,80394654,33,-65598
add-yield-none,1,1,2,198981,99490,0
add-yield-none,1,10,20,220342,11017,0
add-yield-none,1,20,40,254660,6366,0
add-yield-none,1,40,80,279851,3498,0
add-yield-none,1,80,160,393029,2456,0
add-yield-none,1,100,200,470308,2351,0
add-yield-none,1,1000,2000,3273074,1636,0
add-yield-none,1,10000,20000,31950667,1597,0
add-yield-none,1,100000,200000,316556690,1582,0
add-yield-none,2,1,4,217980,54495,0
add-yield-none,2,10,40,222757,5568,7
add-yield-none,2,20,80,281536,3519,4
add-yield-none,2,40,160,367238,2295,0
add-yield-none,2,80,320,495420,1548,6
add-yield-none,2,100,400,572504,1431,0
add-yield-none,2,1000,4000,3779675,944,14
add-yield-none,2,10000,40000,35501005,887,11
add-yield-none,2,100000,400000,335985508,839,-133
add-yield-none,4,1,8,279729,34966,0
add-yield-none,4,10,80,292459,3655,1
add-yield-none,4,20,160,336507,2103,37
add-yield-none,4,40,320,409126,1278,43
add-yield-none,4,80,640,554447,866,47
add-yield-none,4,100,800,545815,682,14
add-yield-none,4,1000,8000,3756080,469,-452
add-yield-none,4,10000,80000,35085949,438,-2916
add-yield-none,4,100000,800000,345597507,431,-17444
add-yield-none,8,1,16,491022,30688,1
add-yield-none,8,10,160,516862,3230,15
add-yield-none,8,20,320,490539,1532,70
add-yield-none,8,40,640,535030,835,57
add-yield-none,8,80,1280,660011,515,31
add-yield-none,8,100,1600,775538,484,73
add-yield-none,8,1000,16000,3862869,241,-175
add-yield-none,8,10000,160000,34436647,215,876
add-yield-none,8,100000,1600000,342342945,213,-22498
add-yield-none,12,1,24,675396,28141,0
add-yield-none,12,10,240,652356,2718,11
add-yield-none,12,20,480,701817,1462,116
add-yield-none,12,40,960,708382,737,199
add-yield-none,12,80,1920,790964,411,45
add-yield-none,12,100,2400,848116,353,24
add-yield-none,12,1000,24000,4667432,194,125
add-yield-none,12,10000,240000,44203140,184,-281
add-yield-none,12,100000,2400000,442202431,184,-5810
add-m,1,10000,20000,1247238,62,0
add-s,1,10000,20000,633957,31,0
add-c,1,10000,20000,798225,39,0
add-m,2,10000,40000,6627983,165,0
add-s,2,10000,40000,3834681,95,0
add-c,2,10000,40000,5000480,125,0
add-m,4,10000,80000,20427079,255,0
add-s,4,10000,80000,27334894,341,0
add-c,4,10000,80000,13120400,164,0
add-m,8,10000,160000,54160639,338,0
add-s,8,10000,160000,81303515,508,0
add-c,8,10000,160000,28145919,175,0
add-m,12,10000,240000,81194734,338,0
add-s,12,10000,240000,209872965,874,0
add-c,12,10000,240000,49094367,204,0
add-yield-m,1,10000,20000,22207057,1110,0
add-yield-s,1,10000,20000,22315046,1115,0
add-yield-c,1,10000,20000,21853499,1092,0
add-yield-m,2,10000,40000,87260390,2181,0
add-yield-s,2,10000,40000,77097744,1927,0
add-yield-c,2,10000,40000,55377117,1384,0
add-yield-m,4,10000,80000,206917668,2586,0
add-yield-s,4,10000,80000,204177391,2552,0
add-yield-c,4,10000,80000,118605602,1482,0
add-yield-m,8,10000,160000,437501120,2734,0
add-yield-s,8,10000,160000,475270634,2970,0
add-yield-c,8,10000,160000,278110536,1738,0
add-yield-m,12,10000,240000,656899477,2737,0
add-yield-s,12,10000,240000,732288286,3051,0
add-yield-c,12,10000,240000,339717732,1415,0
